from_case_id,to_txn_id,is_first_fraud,sequence_in_case
CC-2758,3216470,False,2
CC-2759,3213901,True,1
CC-2760,3207282,True,1
CC-2760,3211115,False,2
CC-2760,3211382,False,3
CC-2760,3211498,False,4
CC-2760,3215321,False,5
CC-2761,3207631,True,1
CC-2761,3207635,False,2
CC-2761,3207641,False,3
CC-2761,3208022,False,4
CC-2761,3209391,False,5
CC-2761,3209394,False,6
CC-2761,3209411,False,7
CC-2761,3209414,False,8
CC-2761,3209425,False,9
CC-2761,3209444,False,10
CC-2761,3209450,False,11
CC-2761,3209499,False,12
CC-2761,3209501,False,13
CC-2761,3209506,False,14
CC-2761,3209507,False,15
CC-2761,3209530,False,16
CC-2761,3209536,False,17
CC-2761,3209564,False,18
CC-2761,3209566,False,19
CC-2761,3209573,False,20
CC-2761,3209577,False,21
CC-2761,3209578,False,22
CC-2761,3209582,False,23
CC-2761,3209593,False,24
CC-2761,3209604,False,25
CC-2761,3211703,False,26
CC-2761,3212112,False,27
CC-2761,3212911,False,28
CC-2761,3212958,False,29
CC-2761,3212962,False,30
CC-2761,3212976,False,31
CC-2761,3212997,False,32
CC-2761,3213005,False,33
CC-2761,3213015,False,34
CC-2761,3213026,False,35
CC-2761,3213028,False,36
CC-2761,3213048,False,37
CC-2761,3213058,False,38
CC-2761,3216727,False,39
CC-2761,3216729,False,40
CC-2761,3216752,False,41
CC-2761,3216824,False,42
CC-2761,3216886,False,43
CC-2762,3204865,True,1
CC-2762,3208580,False,2
CC-2762,3210180,False,3
CC-2762,3211074,False,4
CC-2762,3212363,False,5
CC-2762,3212416,False,6
CC-2762,3212468,False,7
CC-2762,3217083,False,8
CC-2763,3217108,False,1
CC-2764,3218322,False,1
CC-2765,3215995,True,1
CC-2766,3218223,True,1
CC-2767,3217122,True,1
CC-2767,3217128,False,2
CC-2768,3215459,True,1
CC-2769,3218544,True,1
CC-2770,3218462,False,1
CC-2771,3210224,True,1
CC-2771,3215449,False,2
CC-2771,3217641,False,3
CC-2771,3217687,False,4
CC-2772,3217262,True,1
CC-2772,3217281,False,2
CC-2773,3218668,False,1
CC-2774,3218786,True,1
CC-2775,3218272,True,1
CC-2776,3217253,True,1
CC-2777,3215334,True,1
CC-2778,3217743,True,1
CC-2779,3211650,True,1
CC-2779,3211680,False,2
CC-2779,3216865,False,3
CC-2780,3218303,True,1
CC-2781,3216815,True,1
CC-2782,3218780,True,1
CC-2783,3218605,True,1
CC-2784,3210379,True,1
CC-2784,3216105,False,2
CC-2785,3213100,True,1
CC-2785,3216280,False,2
CC-2786,3217570,True,1
CC-2787,3203403,True,1
CC-2787,3208559,False,2
CC-2787,3211720,False,3
CC-2787,3214542,False,4
CC-2787,3218351,False,5
CC-2787,3218404,False,6
CC-2788,3219020,False,1
CC-2789,3218333,True,1
CC-2790,3219160,True,1
CC-2791,3218784,True,1
CC-2792,3218697,True,1
CC-2793,3217398,True,1
CC-2794,3218105,True,1
CC-2795,3217766,True,1
CC-2796,3218331,True,1
CC-2797,3216655,True,1
CC-2798,3219254,True,1
CC-2798,3219572,False,2
CC-2799,3216701,True,1
CC-2799,3218551,False,2
CC-2800,3051659,True,1
CC-2800,3053895,False,2
CC-2800,3058838,False,3
CC-2800,3058898,False,4
CC-2800,3063160,False,5
CC-2800,3068320,False,6
CC-2800,3068430,False,7
CC-2800,3073301,False,8
CC-2800,3074834,False,9
CC-2800,3074898,False,10
CC-2800,3076284,False,11
CC-2800,3077635,False,12
CC-2800,3080477,False,13
CC-2800,3081490,False,14
CC-2800,3081646,False,15
CC-2800,3083820,False,16
CC-2800,3086869,False,17
CC-2800,3086972,False,18
CC-2800,3093185,False,19
CC-2800,3093275,False,20
CC-2800,3096999,False,21
CC-2800,3097056,False,22
CC-2800,3101535,False,23
CC-2800,3103225,False,24
CC-2800,3103793,False,25
CC-2800,3103861,False,26
CC-2800,3103888,False,27
CC-2800,3105524,False,28
CC-2800,3105533,False,29
CC-2800,3105976,False,30
CC-2800,3110852,False,31
CC-2800,3115014,False,32
CC-2800,3120673,False,33
CC-2800,3123084,False,34
CC-2800,3123203,False,35
CC-2800,3125028,False,36
CC-2800,3125345,False,37
CC-2800,3125350,False,38
CC-2800,3125358,False,39
CC-2800,3126810,False,40
CC-2800,3132043,False,41
CC-2800,3136212,False,42
CC-2800,3136247,False,43
CC-2800,3136340,False,44
CC-2800,3136388,False,45
CC-2800,3136424,False,46
CC-2800,3136862,False,47
CC-2800,3141029,False,48
CC-2800,3143796,False,49
CC-2800,3147331,False,50
CC-2800,3148126,False,51
CC-2800,3148190,False,52
CC-2800,3148410,False,53
CC-2800,3148419,False,54
CC-2800,3149164,False,55
CC-2800,3150480,False,56
CC-2800,3151316,False,57
CC-2800,3151354,False,58
CC-2800,3154159,False,59
CC-2800,3158046,False,60
CC-2800,3162976,False,61
CC-2800,3163957,False,62
CC-2800,3164221,False,63
CC-2800,3165866,False,64
CC-2800,3167757,False,65
CC-2800,3168797,False,66
CC-2800,3170024,False,67
CC-2800,3172640,False,68
CC-2800,3172647,False,69
CC-2800,3173788,False,70
CC-2800,3173834,False,71
CC-2800,3176578,False,72
CC-2800,3180422,False,73
CC-2800,3182459,False,74
CC-2800,3184898,False,75
CC-2800,3185910,False,76
CC-2800,3185926,False,77
CC-2800,3187059,False,78
CC-2800,3187635,False,79
CC-2800,3187780,False,80
CC-2800,3190707,False,81
CC-2800,3190771,False,82
CC-2800,3190857,False,83
CC-2800,3191160,False,84
CC-2800,3193145,False,85
CC-2800,3193391,False,86
CC-2800,3194044,False,87
CC-2800,3196702,False,88
CC-2800,3196705,False,89
CC-2800,3196709,False,90
CC-2800,3196809,False,91
CC-2800,3197038,False,92
CC-2800,3197054,False,93
CC-2800,3197084,False,94
CC-2800,3197090,False,95
CC-2800,3197126,False,96
CC-2800,3197128,False,97
CC-2800,3197135,False,98
CC-2800,3200557,False,99
CC-2800,3202169,False,100
CC-2800,3202670,False,101
CC-2800,3203057,False,102
CC-2800,3205168,False,103
CC-2800,3209650,False,104
CC-2800,3209744,False,105
CC-2800,3210411,False,106
CC-2800,3210452,False,107
CC-2800,3210456,False,108
CC-2800,3213511,False,109
CC-2800,3214754,False,110
CC-2800,3214772,False,111
CC-2800,3214799,False,112
CC-2800,3218737,False,113
CC-2800,3219641,False,114
CC-2800,3219661,False,115
CC-2801,3215751,True,1
CC-2801,3217749,False,2
CC-2802,3220097,False,1
CC-2803,3218300,True,1
CC-2803,3219716,False,2
CC-2803,3219764,False,3
CC-2804,3219906,True,1
CC-2804,3219928,False,2
CC-2804,3220003,False,3
CC-2805,3218354,True,1
CC-2806,3219127,True,1
CC-2807,3217969,True,1
CC-2807,3220664,False,2
CC-2807,3220853,False,3
CC-2808,3217815,True,1
CC-2808,3217821,False,2
CC-2809,3220727,True,1
CC-2810,3220240,False,1
CC-2811,3220242,True,1
CC-2812,3206650,True,1
CC-2812,3207673,False,2
CC-2812,3210968,False,3
CC-2812,3213359,False,4
CC-2812,3213360,False,5
CC-2812,3213365,False,6
CC-2812,3213370,False,7
CC-2812,3215208,False,8
CC-2812,3215317,False,9
CC-2812,3215571,False,10
CC-2812,3215630,False,11
CC-2812,3215687,False,12
CC-2812,3216319,False,13
CC-2812,3218763,False,14
CC-2813,3215904,True,1
CC-2813,3215934,False,2
CC-2813,3216014,False,3
CC-2813,3216024,False,4
CC-2813,3218308,False,5
CC-2813,3218329,False,6
CC-2813,3218381,False,7
CC-2814,3221222,True,1
CC-2815,3220996,True,1
CC-2815,3221236,False,2
CC-2816,3220631,True,1
CC-2817,3220442,True,1
CC-2818,3219619,True,1
CC-2818,3219632,False,2
CC-2819,3218723,True,1
CC-2820,3218880,True,1
CC-2821,3218260,True,1
CC-2822,3220750,True,1
CC-2823,3218225,True,1
CC-2824,3221574,False,1
CC-2825,3218553,True,1
CC-2825,3218617,False,2
CC-2825,3218908,False,3
CC-2825,3218935,False,4
CC-2825,3218943,False,5
CC-2825,3218962,False,6
CC-2826,3221001,True,1
CC-2827,3221528,True,1
CC-2828,3221318,True,1
CC-2828,3221325,False,2
CC-2829,3217867,True,1
CC-2829,3219932,False,2
CC-2830,3219102,True,1
CC-2831,3221338,True,1
CC-2831,3221378,False,2
CC-2832,3220322,True,1
CC-2833,3220544,True,1
CC-2834,3215295,True,1
CC-2834,3215680,False,2
CC-2834,3218944,False,3
CC-2834,3220136,False,4
CC-2835,3214566,True,1
CC-2835,3217029,False,2
CC-2835,3219759,False,3
CC-2835,3219796,False,4
CC-2836,3219326,True,1
CC-2836,3219339,False,2
CC-2837,3221210,True,1
CC-2838,3221261,True,1
CC-2839,3221284,True,1
CC-2840,3219968,True,1
CC-2841,3195594,True,1
CC-2841,3200032,False,2
CC-2841,3203709,False,3
CC-2841,3206875,False,4
CC-2841,3208756,False,5
CC-2841,3208770,False,6
CC-2841,3209258,False,7
CC-2841,3209707,False,8
CC-2841,3212298,False,9
CC-2841,3212330,False,10
CC-2841,3214300,False,11
CC-2841,3214901,False,12
CC-2841,3215212,False,13
CC-2841,3215222,False,14
CC-2841,3217658,False,15
CC-2841,3221717,False,16
CC-2842,3221993,True,1
CC-2843,3220519,True,1
CC-2844,3208124,True,1
CC-2844,3212337,False,2
CC-2844,3212471,False,3
CC-2844,3215182,False,4
CC-2844,3218756,False,5
CC-2844,3219972,False,6
CC-2845,3215285,True,1
CC-2845,3215342,False,2
CC-2845,3220580,False,3
CC-2846,3222505,True,1
CC-2847,3220324,True,1
CC-2848,3222449,True,1
CC-2849,3219107,True,1
CC-2849,3222490,False,2
CC-2850,3222954,False,1
CC-2851,3220937,True,1
CC-2852,3217459,True,1
CC-2852,3221995,False,2
CC-2852,3222545,False,3
CC-2853,3191163,True,1
CC-2853,3191166,False,2
CC-2853,3191178,False,3
CC-2853,3191235,False,4
CC-2853,3192367,False,5
CC-2853,3192460,False,6
CC-2853,3192494,False,7
CC-2853,3195038,False,8
CC-2853,3195055,False,9
CC-2853,3196279,False,10
CC-2853,3196287,False,11
CC-2853,3198972,False,12
CC-2853,3203051,False,13
CC-2853,3204729,False,14
CC-2853,3204734,False,15
CC-2853,3204807,False,16
CC-2853,3206514,False,17
CC-2853,3206631,False,18
CC-2853,3206923,False,19
CC-2853,3206982,False,20
CC-2853,3207605,False,21
CC-2853,3207617,False,22
CC-2853,3210274,False,23
CC-2853,3211937,False,24
CC-2853,3212938,False,25
CC-2853,3214954,False,26
CC-2853,3215058,False,27
CC-2853,3217394,False,28
CC-2853,3217480,False,29
CC-2853,3220889,False,30
CC-2853,3220948,False,31
CC-2854,3220566,True,1
CC-2854,3220584,False,2
CC-2855,3221230,True,1
CC-2856,3216749,True,1
CC-2856,3220602,False,2
CC-2857,3220814,True,1
CC-2857,3220870,False,2
CC-2858,3222517,True,1
CC-2859,3221588,True,1
CC-2859,3221864,False,2
CC-2860,3222220,True,1
CC-2861,3223238,True,1
CC-2862,3216268,True,1
CC-2862,3217130,False,2
CC-2862,3221219,False,3
CC-2863,3220751,True,1
CC-2863,3220856,False,2
CC-2864,3222073,True,1
CC-2865,3223053,True,1
CC-2866,3222910,False,1
CC-2867,3221974,True,1
CC-2868,3222144,True,1
CC-2869,3223483,True,1
CC-2869,3223520,False,2
CC-2869,3224021,False,3
CC-2869,3224041,False,4
CC-2870,3218465,True,1
CC-2870,3220848,False,2
CC-2871,3222367,True,1
CC-2872,3220907,True,1
CC-2872,3221011,False,2
CC-2872,3221029,False,3
CC-2872,3221032,False,4
CC-2872,3221110,False,5
CC-2872,3221132,False,6
CC-2873,3221136,True,1
CC-2874,3215769,True,1
CC-2874,3220427,False,2
CC-2874,3222386,False,3
CC-2875,3221784,True,1
CC-2876,3221255,True,1
CC-2877,3221763,True,1
CC-2877,3221766,False,2
CC-2877,3221798,False,3
CC-2878,3221617,True,1
CC-2879,3221576,True,1
CC-2879,3221663,False,2
CC-2879,3222076,False,3
CC-2880,3224125,False,1
CC-2881,3222455,True,1
CC-2882,3222616,True,1
CC-2883,3213607,True,1
CC-2883,3213645,False,2
CC-2883,3214977,False,3
CC-2883,3218515,False,4
CC-2883,3222637,False,5
CC-2884,3222660,True,1
CC-2885,3224702,True,1
CC-2886,3224436,True,1
CC-2886,3224442,False,2
CC-2887,3214890,True,1
CC-2887,3214891,False,2
CC-2887,3215365,False,3
CC-2887,3215385,False,4
CC-2887,3215387,False,5
CC-2887,3215405,False,6
CC-2887,3215490,False,7
CC-2887,3215627,False,8
CC-2887,3215789,False,9
CC-2887,3215801,False,10
CC-2887,3215852,False,11
CC-2887,3217869,False,12
CC-2887,3223349,False,13
CC-2888,3224899,True,1
CC-2888,3224900,False,2
CC-2888,3224903,False,3
CC-2888,3224906,False,4
CC-2888,3224907,False,5
CC-2889,3217982,True,1
CC-2889,3218168,False,2
CC-2889,3223451,False,3
CC-2889,3223693,False,4
CC-2890,3221965,True,1
CC-2890,3221968,False,2
CC-2890,3223864,False,3
CC-2891,3224578,True,1
CC-2892,3224795,True,1
CC-2893,3220756,True,1
CC-2893,3223327,False,2
CC-2893,3223331,False,3
CC-2893,3223372,False,4
CC-2894,3223857,True,1
CC-2894,3224005,False,2
CC-2895,3225311,True,1
CC-2896,3225557,True,1
CC-2897,3220640,True,1
CC-2897,3220665,False,2
CC-2897,3224301,False,3
CC-2897,3224371,False,4
CC-2898,3206164,True,1
CC-2898,3209209,False,2
CC-2898,3213767,False,3
CC-2898,3217996,False,4
CC-2898,3218034,False,5
CC-2898,3221057,False,6
CC-2898,3223022,False,7
CC-2899,3225554,True,1
CC-2899,3225599,False,2
CC-2900,3224537,True,1
CC-2900,3225306,False,2
CC-2901,3224223,True,1
CC-2902,3224089,True,1
CC-2903,3224107,True,1
CC-2904,3224077,True,1
CC-2905,3222494,True,1
CC-2905,3222509,False,2
CC-2905,3222601,False,3
CC-2905,3222742,False,4
CC-2906,3223826,True,1
CC-2907,3226254,False,1
CC-2908,3224070,True,1
CC-2909,3225551,True,1
CC-2910,3224320,True,1
CC-2910,3224977,False,2
CC-2911,3225520,False,1
CC-2912,3226319,True,1
CC-2913,3225691,True,1
CC-2914,3225454,True,1
CC-2915,3206499,True,1
CC-2915,3206925,False,2
CC-2915,3210689,False,3
CC-2915,3213324,False,4
CC-2915,3214880,False,5
CC-2915,3214940,False,6
CC-2915,3216251,False,7
CC-2915,3216797,False,8
CC-2915,3216836,False,9
CC-2915,3220947,False,10
CC-2915,3220966,False,11
CC-2915,3225230,False,12
CC-2915,3225231,False,13
CC-2915,3225291,False,14
CC-2916,3225481,True,1
CC-2917,3225515,True,1
CC-2918,3224683,True,1
CC-2919,3223032,True,1
CC-2919,3224590,False,2
CC-2920,3226826,True,1
CC-2921,3223803,True,1
CC-2921,3223923,False,2
CC-2921,3223926,False,3
CC-2921,3224012,False,4
CC-2921,3224389,False,5
CC-2921,3225166,False,6
CC-2921,3225174,False,7
CC-2922,3225585,True,1
CC-2922,3225711,False,2
CC-2922,3225736,False,3
CC-2923,3223936,True,1
CC-2924,3226033,True,1
CC-2925,3223979,True,1
CC-2926,3222112,True,1
CC-2926,3225912,False,2
CC-2927,3227124,True,1
CC-2928,3226616,True,1
CC-2929,3226022,True,1
CC-2930,3226564,True,1
CC-2930,3227032,False,2
CC-2931,3224850,True,1
CC-2932,3226470,True,1
CC-2933,3225767,True,1
CC-2934,3227368,True,1
CC-2935,3227871,True,1
CC-2935,3227895,False,2
CC-2936,3225559,True,1
CC-2936,3225562,False,2
CC-2937,3227523,False,1
CC-2938,3226590,True,1
CC-2939,3224835,True,1
CC-2940,3221121,True,1
CC-2940,3225649,False,2
CC-2941,3224292,True,1
CC-2941,3225362,False,2
CC-2942,3223200,True,1
CC-2942,3223226,False,2
CC-2942,3224870,False,3
CC-2942,3224875,False,4
CC-2942,3226798,False,5
CC-2943,3227142,True,1
CC-2943,3227147,False,2
CC-2944,3225692,True,1
CC-2945,3217954,True,1
CC-2945,3218174,False,2
CC-2945,3218194,False,3
CC-2945,3220313,False,4
CC-2945,3220336,False,5
CC-2945,3221525,False,6
CC-2945,3222281,False,7
CC-2945,3222287,False,8
CC-2945,3222353,False,9
CC-2945,3223572,False,10
CC-2945,3225878,False,11
CC-2945,3226916,False,12
CC-2946,3223135,True,1
CC-2946,3227500,False,2
CC-2947,3222820,True,1
CC-2947,3222847,False,2
CC-2947,3222865,False,3
CC-2947,3224968,False,4
CC-2948,3224912,True,1
CC-2948,3224915,False,2
CC-2948,3224916,False,3
CC-2948,3224917,False,4
CC-2949,3226863,True,1
CC-2949,3226933,False,2
CC-2949,3226934,False,3
CC-2950,3226289,True,1
CC-2951,3222799,True,1
CC-2951,3222808,False,2
CC-2951,3222829,False,3
CC-2951,3224187,False,4
CC-2951,3225399,False,5
CC-2952,3229047,False,1
CC-2953,3226021,True,1
CC-2954,3227532,True,1
CC-2955,3220473,True,1
CC-2955,3220482,False,2
CC-2955,3220490,False,3
CC-2955,3223940,False,4
CC-2955,3226763,False,5
CC-2955,3227106,False,6
CC-2955,3229000,False,7
CC-2956,3229414,False,1
CC-2957,3225796,True,1
CC-2958,3229562,True,1
CC-2959,3226807,True,1
CC-2960,3227904,True,1
CC-2961,3227327,True,1
CC-2961,3227403,False,2
CC-2961,3227835,False,3
CC-2961,3228743,False,4
CC-2961,3228785,False,5
CC-2961,3228798,False,6
CC-2961,3228852,False,7
CC-2961,3229095,False,8
CC-2961,3229473,False,9
CC-2961,3229693,False,10
CC-2962,3227169,True,1
CC-2963,3228905,True,1
CC-2963,3229011,False,2
CC-2964,3226855,True,1
CC-2965,3205789,True,1
CC-2965,3206250,False,2
CC-2965,3211630,False,3
CC-2965,3211679,False,4
CC-2965,3211692,False,5
CC-2965,3214231,False,6
CC-2965,3215303,False,7
CC-2965,3216459,False,8
CC-2965,3221703,False,9
CC-2965,3225459,False,10
CC-2965,3226499,False,11
CC-2965,3227024,False,12
CC-2965,3227069,False,13
CC-2965,3229751,False,14
CC-2966,3229794,True,1
CC-2967,3230434,True,1
CC-2967,3230473,False,2
CC-2967,3230608,False,3
CC-2968,3230654,True,1
CC-2969,3229432,False,1
CC-2970,3227353,True,1
CC-2970,3227380,False,2
CC-2970,3227673,False,3
CC-2970,3227738,False,4
CC-2970,3229257,False,5
CC-2970,3229353,False,6
CC-2970,3229395,False,7
CC-2970,3229440,False,8
CC-2970,3229741,False,9
CC-2970,3230015,False,10
CC-2970,3230689,False,11
CC-2971,3207649,True,1
CC-2971,3229520,False,2
CC-2972,3231007,True,1
CC-2972,3231023,False,2
CC-2972,3231036,False,3
CC-2972,3231094,False,4
CC-2973,3227554,True,1
CC-2974,3228200,True,1
CC-2974,3228205,False,2
CC-2975,3228060,True,1
CC-2976,3210665,True,1
CC-2976,3213425,False,2
CC-2976,3213433,False,3
CC-2976,3213441,False,4
CC-2976,3213461,False,5
CC-2976,3213470,False,6
CC-2976,3213623,False,7
CC-2976,3216509,False,8
CC-2976,3220882,False,9
CC-2976,3221519,False,10
CC-2976,3221585,False,11
CC-2976,3225110,False,12
CC-2976,3229622,False,13
CC-2976,3229717,False,14
CC-2977,3221389,True,1
CC-2977,3223393,False,2
CC-2977,3223529,False,3
CC-2977,3228159,False,4
CC-2978,3230391,True,1
CC-2979,3229972,True,1
CC-2980,3227913,True,1
CC-2981,3230715,True,1
CC-2982,3229261,True,1
CC-2983,3230322,True,1
CC-2984,3222916,True,1
CC-2984,3223230,False,2
CC-2984,3228836,False,3
CC-2985,3181760,True,1
CC-2985,3231674,False,2
CC-2985,3183441,False,3
CC-2986,3230964,True,1
CC-2987,3230853,True,1
CC-2988,3229112,True,1
CC-2989,3228093,True,1
CC-2989,3228114,False,2
CC-2989,3228120,False,3
CC-2989,3228148,False,4
CC-2989,3231695,False,5
CC-2989,3231697,False,6
CC-2989,3231698,False,7
CC-2989,3231702,False,8
CC-2989,3231705,False,9
CC-2990,3229238,True,1
CC-2991,3228828,True,1
CC-2992,3228502,True,1
CC-2992,3228599,False,2
CC-2993,3228300,True,1
CC-2994,3230597,True,1
CC-2995,3228480,True,1
CC-2995,3228580,False,2
CC-2995,3228620,False,3
CC-2996,3223316,True,1
CC-2996,3223732,False,2
CC-2996,3226945,False,3
CC-2996,3231469,False,4
CC-2997,3227605,True,1
CC-2997,3227894,False,2
CC-2997,3230419,False,3
CC-2998,3227780,True,1
CC-2998,3227848,False,2
CC-2998,3229568,False,3
CC-2998,3230118,False,4
CC-2998,3231489,False,5
CC-2998,3231491,False,6
CC-2999,3231574,True,1
CC-3000,3223891,True,1
CC-3000,3229466,False,2
CC-3000,3229503,False,3
CC-3001,3229121,True,1
CC-3002,3230160,True,1
CC-3003,3231977,True,1
CC-3004,3230666,True,1
CC-3005,3231266,True,1
CC-3006,3232052,True,1
CC-3007,3232960,True,1
CC-3008,3224677,True,1
CC-3008,3224722,False,2
CC-3008,3224813,False,3
CC-3008,3228695,False,4
CC-3009,3231565,True,1
CC-3010,3232941,False,1
CC-3011,3232503,True,1
CC-3012,3231551,True,1
CC-3013,3227860,True,1
CC-3013,3229420,False,2
CC-3014,3231022,True,1
CC-3015,3224133,True,1
CC-3015,3229316,False,2
CC-3016,3229369,True,1
CC-3017,3232618,True,1
CC-3018,3230847,True,1
CC-3019,3233298,True,1
CC-3020,3233131,False,1
CC-3021,3234417,True,1
CC-3022,3232536,True,1
CC-3023,3233718,True,1
CC-3023,3233781,False,2
CC-3024,3228855,True,1
CC-3024,3234241,False,2
CC-3025,3230803,True,1
CC-3025,3232515,False,2
CC-3025,3232522,False,3
CC-3026,3234877,True,1
CC-3027,3233244,True,1
CC-3028,3232946,True,1
CC-3029,3230435,True,1
CC-3029,3234966,False,2
CC-3030,3234296,True,1
CC-3031,3230945,True,1
CC-3031,3233454,False,2
CC-3031,3233554,False,3
CC-3031,3233556,False,4
CC-3032,3232590,True,1
CC-3033,3235195,True,1
CC-3034,3228584,True,1
CC-3034,3230251,False,2
CC-3034,3232305,False,3
CC-3035,3233612,True,1
CC-3035,3233968,False,2
CC-3036,3234569,True,1
CC-3037,3234760,True,1
CC-3038,3232535,True,1
CC-3039,3227364,True,1
CC-3039,3228001,False,2
CC-3039,3229286,False,3
CC-3039,3231610,False,4
CC-3039,3231612,False,5
CC-3039,3232900,False,6
CC-3039,3233820,False,7
CC-3039,3234600,False,8
CC-3040,3230425,True,1
CC-3040,3232057,False,2
CC-3041,3225428,True,1
CC-3041,3226477,False,2
CC-3041,3226528,False,3
CC-3041,3228923,False,4
CC-3041,3228989,False,5
CC-3041,3229427,False,6
CC-3041,3229542,False,7
CC-3041,3235780,False,8
CC-3041,3235840,False,9
CC-3042,3230952,True,1
CC-3042,3232403,False,2
CC-3043,3233520,True,1
CC-3044,3234677,True,1
CC-3044,3235624,False,2
CC-3045,3235382,True,1
CC-3045,3236092,False,2
CC-3046,3235034,True,1
CC-3047,3223360,True,1
CC-3047,3225928,False,2
CC-3047,3225944,False,3
CC-3047,3225954,False,4
CC-3047,3226055,False,5
CC-3047,3226067,False,6
CC-3047,3226189,False,7
CC-3047,3226237,False,8
CC-3047,3228355,False,9
CC-3047,3233680,False,10
CC-3048,3235627,True,1
CC-3049,3235099,True,1
CC-3050,3235943,False,1
CC-3051,3234870,True,1
CC-3052,3236182,True,1
CC-3052,3236212,False,2
CC-3052,3236316,False,3
CC-3053,3234469,True,1
CC-3054,3220455,True,1
CC-3054,3224110,False,2
CC-3054,3226545,False,3
CC-3054,3226572,False,4
CC-3054,3226594,False,5
CC-3054,3226681,False,6
CC-3054,3227173,False,7
CC-3054,3229029,False,8
CC-3054,3230889,False,9
CC-3054,3231274,False,10
CC-3054,3231495,False,11
CC-3054,3232363,False,12
CC-3054,3232431,False,13
CC-3054,3232527,False,14
CC-3055,3227262,True,1
CC-3055,3234025,False,2
CC-3055,3234033,False,3
CC-3056,3232828,True,1
CC-3057,3218930,True,1
CC-3057,3220076,False,2
CC-3057,3221830,False,3
CC-3057,3222476,False,4
CC-3057,3225925,False,5
CC-3057,3226020,False,6
CC-3057,3229636,False,7
CC-3057,3229649,False,8
CC-3057,3232759,False,9
CC-3057,3232842,False,10
CC-3057,3233129,False,11
CC-3057,3233315,False,12
CC-3057,3234979,False,13
CC-3057,3235207,False,14
CC-3057,3235210,False,15
CC-3058,3232585,True,1
CC-3059,3235851,True,1
CC-3060,3232657,True,1
CC-3061,3233124,True,1
CC-3062,3233386,True,1
CC-3063,3230180,True,1
CC-3063,3233570,False,2
CC-3063,3236393,False,3
CC-3064,3236213,True,1
CC-3065,3236548,True,1
CC-3066,3226585,True,1
CC-3066,3227379,False,2
CC-3066,3234183,False,3
CC-3067,3230530,True,1
CC-3067,3232593,False,2
CC-3067,3233130,False,3
CC-3067,3233174,False,4
CC-3067,3234003,False,5
CC-3068,3236601,True,1
CC-3069,3235283,True,1
CC-3070,3236330,True,1
CC-3071,3220291,True,1
CC-3071,3221959,False,2
CC-3071,3221962,False,3
CC-3071,3224747,False,4
CC-3071,3224755,False,5
CC-3071,3226069,False,6
CC-3071,3226074,False,7
CC-3071,3226123,False,8
CC-3071,3226597,False,9
CC-3071,3227888,False,10
CC-3071,3227898,False,11
CC-3071,3232488,False,12
CC-3071,3232508,False,13
CC-3071,3236238,False,14
CC-3071,3236258,False,15
CC-3071,3236403,False,16
CC-3072,3235087,True,1
CC-3073,3235092,True,1
CC-3074,3232418,True,1
CC-3074,3235230,False,2
CC-3075,3226170,True,1
CC-3075,3229385,False,2
CC-3075,3229415,False,3
CC-3075,3229493,False,4
CC-3075,3230963,False,5
CC-3075,3231510,False,6
CC-3075,3231628,False,7
CC-3075,3231631,False,8
CC-3075,3232344,False,9
CC-3075,3232638,False,10
CC-3075,3232662,False,11
CC-3075,3232682,False,12
CC-3075,3233508,False,13
CC-3075,3234340,False,14
CC-3075,3234380,False,15
CC-3076,3234703,True,1
CC-3076,3234764,False,2
CC-3077,3231534,True,1
CC-3077,3236477,False,2
CC-3077,3236543,False,3
CC-3077,3236551,False,4
CC-3078,3235228,True,1
CC-3079,3224407,True,1
CC-3079,3224421,False,2
CC-3079,3227395,False,3
CC-3079,3228738,False,4
CC-3079,3228873,False,5
CC-3079,3228910,False,6
CC-3079,3228965,False,7
CC-3079,3229170,False,8
CC-3079,3229528,False,9
CC-3079,3233879,False,10
CC-3079,3234059,False,11
CC-3079,3234250,False,12
CC-3079,3234576,False,13
CC-3079,3236595,False,14
CC-3080,3237506,True,1
CC-3081,3237089,True,1
CC-3082,3236646,True,1
CC-3083,3234549,True,1
CC-3083,3234564,False,2
CC-3083,3234646,False,3
CC-3083,3235284,False,4
CC-3083,3235289,False,5
CC-3084,3238074,True,1
CC-3084,3238089,False,2
CC-3085,3231738,True,1
CC-3085,3231751,False,2
CC-3085,3231776,False,3
CC-3085,3237600,False,4
CC-3085,3237671,False,5
CC-3085,3237694,False,6
CC-3086,3238080,True,1
CC-3086,3238102,False,2
CC-3086,3238111,False,3
CC-3086,3238139,False,4
CC-3087,3235260,True,1
CC-3088,3234955,True,1
CC-3088,3236380,False,2
CC-3089,3237993,True,1
CC-3090,3238528,True,1
CC-3091,3238551,True,1
CC-3091,3238562,False,2
CC-3092,3239092,False,1
CC-3093,3155135,True,1
CC-3093,3155596,False,2
CC-3093,3155744,False,3
CC-3093,3155776,False,4
CC-3093,3156525,False,5
CC-3093,3156555,False,6
CC-3093,3156710,False,7
CC-3093,3158657,False,8
CC-3093,3159097,False,9
CC-3093,3161565,False,10
CC-3093,3162409,False,11
CC-3093,3164056,False,12
CC-3093,3164147,False,13
CC-3093,3165245,False,14
CC-3093,3165278,False,15
CC-3093,3165312,False,16
CC-3093,3165365,False,17
CC-3093,3165700,False,18
CC-3093,3166299,False,19
CC-3093,3168104,False,20
CC-3093,3171366,False,21
CC-3093,3173102,False,22
